1 input_2_1 AGM6 Test Case.asc  ' AGM6 ' Feb 17 2025 12:34:49
  0  0 69
time,lconv,vmach,pdynmc,VAEL1,VAEL2,VAEL3,psiblx,thtblx,phiblx,alppx,phipx,alphax,betax,ppx,qqx,rrx,SBEL1,SBEL2,SBEL3,dvbe,hbe,psivlx,thtvlx,anx,ayx,vmass,thrust,fmasse,stmarg,realq1,realq2,wnq,zetq,gavail,gmax,trcond,epy,epz,thtpb,psipb,ththb,phihb,sigdpy,sigdpz,ancomx,alcomx,all,ann,psiobcx,thtobcx,wacl,phicomx,dpcx,dqcx,drcx,qqcomx,rrcomx,dpx,dqx,drx,miss,MISS_P1,MISS_P2,MISS_P3,dbt,psiplx,thtplx,critmax,
91.5,0,1.17585,75387.8,-3.97334,7.36372,-0.410541,31.6409,-45.795,-0.075785,1.81439,-10.5667,1.78133,-0.332237,0.354342,0.246767,0.357606,32353.7,9111.88,-1383.02,396.018,1383.02,32.9189,-47.5669,0.547352,0.110173,1110,0,250.005,0.711931,0,0,5.78891,0.0664304,2.34691,3,0,4.52528e-05,0.000124262,-0.0408758,0.0242016,0.0473867,2.60777,0.000451488,0.00124879,0.712396,0.13159,0.13159,0.712396,4.17957,-11.3943,2,0,0.00022591,-0.934912,-0.234989,0,0,0.000221245,-0.930585,-0.235067,0,0,0,0,1724.39,0,0,100,
91.6,0,1.17539,75608.7,-4.16975,7.00306,-0.196068,31.693,-45.7679,-0.0775717,1.8472,-10.3324,1.81657,-0.331131,0.357281,0.280296,0.366461,32376.1,9126.4,-1353.79,395.918,1353.79,32.9427,-47.5875,0.560651,0.110402,1110,0,250.005,0.712766,0,0,5.80405,0.066517,2.33308,3,0,-0.000164344,6.46258e-05,-0.0413582,0.0236991,0.0474803,2.62199,0.00108712,0.00139743,0.789011,0.149797,0.149797,0.789011,4.17957,-11.3943,2,0,0.00025638,-0.943221,-0.231991,0,0,0.000250287,-0.934935,-0.23096,0,0,0,0,1685.11,0,0,100,
91.7,0,1.17492,75828,-3.98569,7.02472,-0.457187,31.7456,-45.7396,-0.079278,1.88342,-10.1085,1.85151,-0.330026,0.362114,0.295364,0.370903,32398.5,9140.92,-1324.56,395.816,1324.56,32.9666,-47.6064,0.572909,0.110302,1110,0,250.005,0.713663,0,0,5.81965,0.0666022,2.31796,3,0,0.000389062,0.00021814,-0.0418177,0.0231991,0.0474776,2.63515,0.000852661,0.00132431,0.761017,0.141347,0.141347,0.761017,4.17957,-11.3943,2,0,0.000265446,-0.962332,-0.231595,0,0,0.00026359,-0.961733,-0.232619,0,0,0,0,1645.84,0,0,100,
91.8,0,1.17444,76045.2,-4.10665,6.73464,-0.329575,31.7989,-45.7092,-0.0810277,1.91716,-9.89651,1.88716,-0.329181,0.367357,0.30563,0.373679,32420.9,9155.45,-1295.33,395.71,1295.33,32.9904,-47.6235,0.586064,0.110521,1110,0,250.005,0.714505,0,0,5.83471,0.0666888,2.30369,3,0,0.00017054,0.000153581,-0.0423619,0.0226729,0.0487088,2.65096,-0.00107719,0.000710834,0.528139,0.0680206,0.0680206,0.528139,4.17957,-11.3943,2,0,0.0002718,-0.970254,-0.228173,0,0,0.000271336,-0.971423,-0.229837,0,0,0,0,1606.58,0,0,100,
91.9,0,1.17393,76260.3,-4.22099,6.449,-0.206121,31.8512,-45.6813,-0.0814638,1.94726,-9.68017,1.91886,-0.327249,0.372195,0.238736,0.353631,32443.2,9169.97,-1266.1,395.601,1266.1,33.0142,-47.6388,0.598395,0.110495,1110,0,250.005,0.715274,0,0,5.84908,0.0667772,2.29068,3,0,-9.26631e-05,6.83465e-05,-0.0429068,0.0221421,0.0480137,2.66633,-0.000541341,0.000826104,0.593417,0.0822359,0.0822359,0.593417,4.17957,-11.3943,2,0,0.000240018,-0.982475,-0.225655,0,0,0.000253181,-0.977358,-0.225491,0,0,0,0,1567.33,0,0,100,
92,0,1.17342,76473.5,-4.46245,6.03649,0.0800681,31.9008,-45.6598,-0.0795989,1.97018,-9.44674,1.94323,-0.323263,0.372957,0.218455,0.348609,32465.6,9184.49,-1236.87,395.49,1236.87,33.0379,-47.6529,0.604745,0.108566,1110,0,250.005,0.715905,0,0,5.8622,0.0668688,2.28024,3,0,-0.000632465,-0.000113079,-0.0431347,0.021707,0.0474458,2.67596,0.00141266,0.00143398,0.828926,0.155472,0.155472,0.828926,4.17957,-11.3943,2,0,0.000174914,-1.02373,-0.232442,0,0,0.000185458,-1.01711,-0.231699,0,0,0,0,1528.09,0,0,100,
92.1,0,1.17289,76684.6,-4.47297,5.84921,0.0826038,31.9524,-45.6342,-0.0793575,1.99718,-9.24356,1.97101,-0.320705,0.370303,0.27949,0.369921,32487.9,9199.02,-1207.64,395.376,1207.64,33.0611,-47.6659,0.616024,0.108329,1110,0,250.005,0.716613,0,0,5.87589,0.0669587,2.26828,3,0,5.92383e-05,0.000113391,-0.0435497,0.0212068,0.0483701,2.68933,-0.000236056,0.000858063,0.630204,0.0866735,0.0866735,0.630204,4.17957,-11.3943,2,0,0.000194814,-1.02444,-0.226436,0,0,0.000185139,-1.0224,-0.22714,0,0,0,0,1488.86,0,0,100,
92.2,0,1.17234,76893.5,-4.46014,5.68115,0.0613929,32.0055,-45.6058,-0.0802958,2.02579,-9.06092,2.00031,-0.318931,0.370271,0.282538,0.371641,32510.2,9213.54,-1178.41,395.259,1178.41,33.0844,-47.6773,0.628602,0.108495,1110,0,250.005,0.717349,0,0,5.88975,0.067048,2.25441,3,0,-0.000133374,4.15634e-05,-0.0440167,0.0206842,0.0480363,2.70102,-5.13641e-05,0.000880151,0.652923,0.089697,0.089697,0.652923,4.17957,-11.3943,2,0,0.000226541,-1.03517,-0.223791,0,0,0.000222049,-1.0335,-0.22462,0,0,0,0,1449.64,0,0,100,
92.3,0,1.17178,77100.1,-4.51796,5.44176,0.132974,32.058,-45.5786,-0.0807281,2.05217,-8.87742,2.02724,-0.31657,0.372031,0.26107,0.364399,32532.5,9228.07,-1149.19,395.139,1149.19,33.1077,-47.6869,0.639821,0.108195,1110,0,250.005,0.718045,0,0,5.90316,0.0671382,2.24128,3,0,-1.35898e-06,8.40471e-05,-0.0444101,0.0201835,0.0481852,2.71384,0.000613627,0.00107225,0.73289,0.113086,0.113086,0.73289,4.17957,-11.3943,2,0,0.000224875,-1.05938,-0.226028,0,0,0.000228326,-1.05097,-0.224415,0,0,0,0,1410.44,0,0,100,
92.4,0,1.17121,77304.4,-4.55224,5.22254,0.180487,32.1103,-45.552,-0.0807867,2.07691,-8.69657,2.05252,-0.313884,0.373094,0.259245,0.363935,32554.8,9242.6,-1119.97,395.017,1119.97,33.1308,-47.6952,0.651305,0.108072,1110,0,250.005,0.718711,0,0,5.91623,0.0672293,2.2288,3,0,8.66563e-05,0.000112043,-0.0448554,0.0196583,0.0484337,2.72986,0.00120966,0.00125294,0.804439,0.135111,0.135111,0.804439,4.17957,-11.3943,2,0,0.000218173,-1.06501,-0.221392,0,0,0.00021961,-1.05908,-0.220663,0,0,0,0,1371.25,0,0,100,
92.5,0,1.17061,77506.4,-4.26335,5.30762,-0.165042,32.1618,-45.5267,-0.0802419,2.09906,-8.51261,2.07551,-0.310583,0.37315,0.257609,0.36341,32577,9257.14,-1090.76,394.891,1090.76,33.1538,-47.702,0.660015,0.106945,1110,0,250.005,0.719332,0,0,5.92883,0.0673214,2.21737,3,0,0.000772518,0.000386863,-0.0451806,0.0191757,0.0478638,2.74046,0.00096587,0.00114031,0.77582,0.121922,0.121922,0.77582,4.17957,-11.3943,2,0,0.000202219,-1.08726,-0.223323,0,0,0.000204063,-1.08409,-0.22358,0,0,0,0,1332.07,0,0,100,
92.6,0,1.17001,77706,-4.34799,5.0344,-0.0444846,32.2146,-45.4993,-0.0805772,2.12239,-8.34891,2.09975,-0.308079,0.372476,0.287246,0.375694,32599.3,9271.67,-1061.56,394.763,1061.56,33.1766,-47.7077,0.670493,0.106608,1110,0,250.005,0.719976,0,0,5.94151,0.067413,2.20541,3,0,-0.000141579,1.16906e-05,-0.0455525,0.0186723,0.0478837,2.75132,0.000902641,0.00109003,0.768417,0.116245,0.116245,0.768417,4.17957,-11.3943,2,0,0.000220745,-1.10012,-0.221845,0,0,0.000214007,-1.0966,-0.221899,0,0,0,0,1292.9,0,0,100,
92.7,0,1.16938,77903.1,-4.38302,4.80623,0.020138,32.2684,-45.47,-0.081684,2.14698,-8.20278,2.12489,-0.306234,0.373609,0.290695,0.376975,32621.5,9286.21,-1032.36,394.633,1032.36,33.1994,-47.7117,0.681822,0.106694,1110,0,250.005,0.720644,0,0,5.95431,0.0675042,2.19288,3,0,0.000698678,0.000365952,-0.0459796,0.0181419,0.0488769,2.76632,0.00135688,0.00123143,0.822286,0.133563,0.133563,0.822286,4.17957,-11.3943,2,0,0.000246041,-1.11263,-0.220238,0,0,0.000242763,-1.1061,-0.219008,0,0,0,0,1253.75,0,0,100,
92.8,0,1.16874,78097.8,-4.3374,4.65153,-0.00895822,32.3226,-45.4399,-0.0828338,2.17148,-8.06522,2.14988,-0.304568,0.375978,0.320896,0.389055,32643.7,9300.75,-1003.17,394.499,1003.17,33.2221,-47.7145,0.691612,0.106181,1110,0,250.005,0.721311,0,0,5.96701,0.0675954,2.18036,3,0,0.00043572,0.000253742,-0.0463448,0.0176353,0.0494394,2.77755,0.000784206,0.000949103,0.753359,0.100118,0.100118,0.753359,4.17957,-11.3943,2,0,0.00026091,-1.13221,-0.221868,0,0,0.000254528,-1.12977,-0.222302,0,0,0,0,1214.61,0,0,100,
92.9,0,1.16809,78290.1,-4.58144,4.22463,0.322364,32.379,-45.4059,-0.0852679,2.20025,-7.95759,2.17782,-0.304353,0.37988,0.350934,0.400436,32665.9,9315.29,-973.988,394.363,973.988,33.2447,-47.7157,0.705033,0.107178,1110,0,250.005,0.722053,0,0,5.98025,0.0676849,2.16599,3,0,8.48427e-05,9.07663e-05,-0.046856,0.0170631,0.0502363,2.7922,0.00118762,0.00108079,0.801326,0.116324,0.116324,0.801326,4.17957,-11.3943,2,0,0.000300983,-1.13656,-0.216807,0,0,0.000292383,-1.13573,-0.217995,0,0,0,0,1175.49,0,0,100,
93,0,1.16741,78479.5,-4.39509,4.197,0.131473,32.4351,-45.3717,-0.0869216,2.22571,-7.84517,2.2046,-0.303685,0.385746,0.337368,0.391312,32688.1,9329.84,-944.818,394.224,944.818,33.2676,-47.7151,0.715885,0.107252,1110,0,250.005,0.722739,0,0,5.9929,0.0677758,2.153,3,0,0.000202604,0.000142057,-0.0472977,0.0165233,0.0497308,2.80676,0.00288223,0.00184207,1.00508,0.207809,0.207809,1.00508,4.17957,-11.3943,2,0,0.000298369,-1.16034,-0.220874,0,0,0.00030235,-1.15352,-0.219212,0,0,0,0,1136.37,0,0,100,
93.1,0,1.16672,78666.4,-4.11967,4.24906,-0.16285,32.4915,-45.3365,-0.08825,2.25254,-7.73951,2.23165,-0.303219,0.390204,0.380859,0.409455,32710.3,9344.39,-915.658,394.082,915.658,33.2903,-47.7133,0.726567,0.107089,1110,0,250.005,0.72345,0,0,6.00566,0.0678661,2.13938,3,0,-0.00020157,-5.98385e-05,-0.0477386,0.0159863,0.0493297,2.818,-0.000662858,8.32213e-05,0.581007,-0.00218396,-0.00218396,0.581007,4.17957,-11.3943,2,0,0.000298972,-1.17498,-0.220743,0,0,0.000292762,-1.17806,-0.223868,0,0,0,0,1097.28,0,0,100,
93.2,0,1.16602,78850.6,-4.08254,4.0783,-0.160132,32.5495,-45.2982,-0.0902383,2.28109,-7.65334,2.26042,-0.303664,0.39521,0.368584,0.400264,32732.4,9358.95,-886.511,393.938,886.511,33.3132,-47.7096,0.740291,0.108447,1110,0,250.005,0.72419,0,0,6.01857,0.0679559,2.12499,3,0,3.07722e-05,4.6361e-05,-0.0482985,0.0153923,0.0495111,2.83365,0.000959782,0.000807209,0.775538,0.0848738,0.0848738,0.775538,4.17957,-11.3943,2,0,0.000314602,-1.18704,-0.219356,0,0,0.000317901,-1.18125,-0.218158,0,0,0,0,1058.19,0,0,100,
93.3,0,1.16529,79032.1,-4.17026,3.79094,0.000549381,32.605,-45.2629,-0.0899002,2.30516,-7.53544,2.28517,-0.302203,0.399311,0.331944,0.378466,32754.6,9373.51,-857.376,393.791,857.376,33.3362,-47.7042,0.751032,0.108374,1110,0,250.005,0.724857,0,0,6.03074,0.0680473,2.1125,3,0,0.000234158,0.000148467,-0.0488016,0.0148265,0.0507647,2.84637,0.00103778,0.000785852,0.784098,0.0827399,0.0827399,0.784098,4.17957,-11.3943,2,0,0.00026748,-1.20209,-0.219319,0,0,0.000282351,-1.19522,-0.2175,0,0,0,0,1019.12,0,0,100,
93.4,0,1.16455,79211,-4.06723,3.67808,-0.0668837,32.6577,-45.2308,-0.0873669,2.32523,-7.38616,2.30582,-0.298824,0.398285,0.305841,0.362935,32776.7,9388.08,-828.255,393.641,828.255,33.3591,-47.6976,0.759987,0.107349,1110,0,250.005,0.725462,0,0,6.04226,0.0681402,2.10169,3,0,0.000124794,8.48625e-05,-0.0492461,0.0142912,0.0505267,2.85891,0.000447456,0.00042388,0.713924,0.0398671,0.0398671,0.713924,4.17957,-11.3943,2,0,0.00020107,-1.2129,-0.217015,0,0,0.000215628,-1.21051,-0.21758,0,0,0,0,980.07,0,0,100,
93.5,0,1.1638,79387.2,-4.00409,3.52722,-0.0803796,32.7089,-45.2004,-0.0841899,2.34298,-7.22727,2.32424,-0.29466,0.39215,0.305787,0.362448,32798.8,9402.65,-799.149,393.488,799.149,33.3816,-47.6899,0.768234,0.106098,1110,0,250.005,0.726034,0,0,6.05338,0.068234,2.09188,3,0,9.9403e-05,6.41843e-05,-0.0496489,0.0137739,0.0512257,2.87039,0.00160474,0.00100864,0.851996,0.110057,0.110057,0.851996,4.17957,-11.3943,2,0,0.000162387,-1.21941,-0.212144,0,0,0.000166481,-1.22312,-0.216071,0,0,0,0,941.032,0,0,100,
93.6,0,1.16303,79560.7,-4.09982,3.23139,0.10465,32.7598,-45.1703,-0.0814285,2.35977,-7.07143,2.34165,-0.290399,0.384121,0.30197,0.359324,32820.9,9417.22,-770.058,393.333,770.058,33.404,-47.681,0.775822,0.10463,1110,0,250.005,0.726593,0,0,6.06428,0.068328,2.08246,3,0,0.000348884,0.000203367,-0.0499533,0.0133073,0.0510436,2.88068,0.00190416,0.00112014,0.888147,0.123664,0.123664,0.888147,4.17957,-11.3943,2,0,0.000153766,-1.24216,-0.216504,0,0,0.000154507,-1.2386,-0.216316,0,0,0,0,902.009,0,0,100,
93.7,0,1.16224,79731.6,-3.73593,3.35094,-0.265056,32.812,-45.1382,-0.0804662,2.37886,-6.94411,2.36067,-0.287433,0.376792,0.336867,0.377082,32843,9431.81,-740.982,393.176,740.982,33.426,-47.6712,0.784936,0.10405,1110,0,250.005,0.727192,0,0,6.07543,0.0684211,2.07205,3,0,0.000339094,0.000194294,-0.0503245,0.0128012,0.0514766,2.89089,0.00190499,0.00106646,0.888088,0.11761,0.11761,0.888088,4.17957,-11.3943,2,0,0.000193035,-1.25123,-0.213498,0,0,0.000180588,-1.24827,-0.213675,0,0,0,0,863.003,0,0,100,
93.8,0,1.16144,79899.6,-3.78544,3.09623,-0.126733,32.8663,-45.1031,-0.0813845,2.39919,-6.8478,2.38186,-0.285951,0.373779,0.36149,0.386897,32865.1,9446.39,-711.924,393.016,711.924,33.448,-47.6601,0.794451,0.103998,1110,0,250.005,0.727815,0,0,6.08667,0.0685137,2.06108,3,0,0.000478015,0.000273953,-0.0507389,0.0122692,0.0526297,2.90413,0.00151728,0.000755712,0.841025,0.0809495,0.0809495,0.841025,4.17957,-11.3943,2,0,0.000249358,-1.26262,-0.212115,0,0,0.000237658,-1.25881,-0.211701,0,0,0,0,824.012,0,0,100,
93.9,0,1.16062,80065,-3.78833,2.88362,-0.0404483,32.921,-45.0663,-0.0827487,2.42085,-6.76125,2.40394,-0.284918,0.374972,0.365661,0.382137,32887.2,9460.99,-682.882,392.854,682.882,33.47,-47.6476,0.804989,0.104438,1110,0,250.005,0.728462,0,0,6.09801,0.0686058,2.04952,3,0,0.000711815,0.000418104,-0.0512388,0.0116893,0.0520295,2.91715,0.00217014,0.00108704,0.919787,0.120912,0.120912,0.919787,4.17957,-11.3943,2,0,0.000280596,-1.26689,-0.206392,0,0,0.000278091,-1.26499,-0.207136,0,0,0,0,785.037,0,0,100,
94,0,1.15978,80227.6,-3.55575,2.88209,-0.235873,32.9742,-45.0299,-0.0828076,2.44181,-6.65719,2.42478,-0.282923,0.376933,0.369967,0.376884,32909.3,9475.59,-653.859,392.689,653.859,33.4919,-47.6339,0.814244,0.10386,1110,0,250.005,0.7291,0,0,6.10917,0.0686981,2.03825,3,0,0.00038404,0.000209424,-0.0516685,0.0111595,0.0528966,2.92735,0.00369355,0.00200315,1.10113,0.230464,0.230464,1.10113,4.17957,-11.3943,2,0,0.000265711,-1.2805,-0.206156,0,0,0.00026812,-1.28054,-0.208143,0,0,0,0,746.079,0,0,100,
94.1,0,1.15893,80387.4,-3.61375,2.62024,-0.0733922,33.0269,-44.9928,-0.0823317,2.46175,-6.5496,2.44559,-0.280697,0.377087,0.37401,0.370808,32931.4,9490.19,-624.854,392.521,624.854,33.5138,-47.6188,0.82336,0.103287,1110,0,250.005,0.729726,0,0,6.12011,0.0687908,2.02741,3,0,0.000199109,8.22969e-05,-0.052068,0.0106582,0.0535826,2.93959,0.00301484,0.0015074,1.01974,0.171728,0.171728,1.01974,4.17957,-11.3943,2,0,0.000251159,-1.30037,-0.210031,0,0,0.000254281,-1.29385,-0.20783,0,0,0,0,707.138,0,0,100,
94.2,0,1.15807,80544.4,-3.59688,2.42601,0.00242458,33.0799,-44.954,-0.0821493,2.48328,-6.45259,2.46751,-0.278981,0.375896,0.405818,0.382438,32953.4,9504.8,-595.87,392.352,595.87,33.5354,-47.6026,0.832776,0.102733,1110,0,250.005,0.73038,0,0,6.13118,0.0688828,2.01587,3,0,0.000136305,3.29428e-05,-0.0524878,0.0101535,0.0527611,2.94986,0.00229528,0.000964905,0.934861,0.107486,0.107486,0.934861,4.17957,-11.3943,2,0,0.000257462,-1.31558,-0.210881,0,0,0.000252029,-1.31029,-0.209419,0,0,0,0,668.215,0,0,100,
94.3,0,1.15719,80698.6,-3.35535,2.43225,-0.19052,33.1345,-44.9118,-0.0831546,2.50769,-6.38032,2.49179,-0.278543,0.375914,0.428731,0.386733,32975.5,9519.42,-566.905,392.179,566.905,33.5571,-47.585,0.844145,0.103286,1110,0,250.005,0.731079,0,0,6.14254,0.0689738,2.00304,3,0,0.000350637,0.000171036,-0.0530103,0.00958966,0.0535752,2.96219,0.00169831,0.000464273,0.863305,0.0483528,0.0483528,0.863305,4.17957,-11.3943,2,0,0.00028806,-1.3238,-0.206743,0,0,0.00028304,-1.32006,-0.206424,0,0,0,0,629.308,0,0,100,
94.4,0,1.15629,80849.9,-3.3146,2.2603,-0.135199,33.188,-44.869,-0.0832547,2.53115,-6.29457,2.5157,-0.277403,0.377491,0.414357,0.363831,32997.5,9534.05,-537.962,392.005,537.962,33.5789,-47.5658,0.85569,0.103914,1110,0,250.005,0.731766,0,0,6.15369,0.0690651,1.99063,3,0,0.000343582,0.000156029,-0.0535712,0.00901132,0.053857,2.97606,0.00323072,0.00143606,1.046,0.164413,0.164413,1.046,4.17957,-11.3943,2,0,0.000277779,-1.33292,-0.202915,0,0,0.000286727,-1.32486,-0.199608,0,0,0,0,590.419,0,0,100,
94.5,0,1.15538,80998.4,-3.32103,2.04751,-0.0184241,33.2375,-44.8284,-0.0804294,2.55134,-6.15978,2.53659,-0.273669,0.375905,0.401435,0.341618,33019.5,9548.68,-509.042,391.827,509.042,33.6006,-47.5452,0.864588,0.102476,1110,0,250.005,0.732408,0,0,6.16432,0.0691575,1.97964,3,0,0.000521686,0.000278859,-0.0540651,0.00849257,0.0546671,2.98586,0.00187492,0.000371879,0.884062,0.0382236,0.0382236,0.884062,4.17957,-11.3943,2,0,0.000209402,-1.34418,-0.199966,0,0,0.000223854,-1.34137,-0.200456,0,0,0,0,551.548,0,0,100,
94.6,0,1.15445,81144.2,-3.52346,1.6644,0.339842,33.2839,-44.789,-0.0758748,2.57068,-5.99268,2.55554,-0.268177,0.368409,0.388392,0.319867,33041.6,9563.32,-480.144,391.648,480.144,33.622,-47.5234,0.87343,0.100522,1110,0,250.005,0.73304,0,0,6.17475,0.06925,1.96902,3,0,0.000558841,0.000299349,-0.0545072,0.0080235,0.0550657,2.99498,0.0022928,0.000565858,0.933761,0.0615999,0.0615999,0.933761,4.17957,-11.3943,2,0,0.000142747,-1.35946,-0.199098,0,0,0.000157026,-1.35568,-0.199217,0,0,0,0,512.695,0,0,100,
94.7,0,1.15351,81287,-3.38101,1.58679,0.283137,33.3287,-44.7495,-0.0711281,2.58791,-5.81623,2.57385,-0.262088,0.356262,0.405265,0.31956,33063.6,9577.97,-451.27,391.466,451.27,33.643,-47.5005,0.88129,0.0982377,1110,0,250.005,0.733645,0,0,6.18483,0.0693432,1.95933,3,0,0.00016447,-7.72729e-06,-0.0549342,0.00757444,0.0550415,3.00427,0.0020102,0.000242596,0.900428,0.0235001,0.0235001,0.900428,4.17957,-11.3943,2,0,0.000111721,-1.36994,-0.194456,0,0,0.000113293,-1.37035,-0.197425,0,0,0,0,473.86,0,0,100,
94.8,0,1.15255,81427.2,-3.3095,1.44843,0.316118,33.3733,-44.7082,-0.0675404,2.60703,-5.64921,2.59345,-0.256449,0.343539,0.421408,0.314744,33085.6,9592.62,-422.42,391.282,422.42,33.6635,-47.4765,0.890382,0.0964819,1110,0,250.005,0.73428,0,0,6.19507,0.0694357,1.9488,3,0,0.0002021,6.43157e-06,-0.055367,0.0071345,0.0548517,3.01313,0.00199497,7.99726e-05,0.899095,0.00451536,0.00451536,0.899095,4.17957,-11.3943,2,0,0.000119667,-1.38488,-0.192739,0,0,0.000117772,-1.3815,-0.193093,0,0,0,0,435.044,0,0,100,
94.9,0,1.15158,81564.5,-3.22912,1.3195,0.341887,33.4176,-44.6645,-0.0648838,2.62772,-5.48851,2.61461,-0.25114,0.332573,0.446622,0.31243,33107.6,9607.29,-393.595,391.095,393.595,33.6836,-47.4513,0.900352,0.0950836,1110,0,250.005,0.734941,0,0,6.20543,0.0695276,1.93758,3,0,0.000322467,8.44241e-05,-0.0558458,0.00667712,0.0557012,3.02176,0.00353678,0.00109417,1.08198,0.125219,0.125219,1.08198,4.17957,-11.3943,2,0,0.000139206,-1.39609,-0.187546,0,0,0.000134761,-1.39067,-0.186672,0,0,0,0,396.247,0,0,100,
95,0,1.1506,81699,-3.13612,1.20335,0.355768,33.4611,-44.6186,-0.0626346,2.6498,-5.32745,2.63721,-0.245832,0.323686,0.481571,0.313879,33129.6,9621.96,-364.796,390.907,364.796,33.7034,-47.4248,0.909558,0.0927318,1110,0,250.005,0.735625,0,0,6.21588,0.069619,1.92573,3,0,-4.40164e-05,-0.000230525,-0.0562888,0.00627214,0.0568725,3.03179,0.00342442,0.000839011,1.06789,0.0952161,0.0952161,1.06789,4.17957,-11.3943,2,0,0.000152258,-1.41685,-0.18902,0,0,0.000147479,-1.41219,-0.188713,0,0,0,0,357.469,0,0,100,
95.1,0,1.1496,81830.7,-3.08398,1.05418,0.422266,33.5053,-44.5684,-0.0616324,2.67559,-5.1836,2.66305,-0.241499,0.317073,0.502311,0.29816,33151.6,9636.64,-336.023,390.716,336.023,33.7229,-47.3967,0.922633,0.0927583,1110,0,250.005,0.736363,0,0,6.22671,0.0697091,1.91221,3,0,7.82675e-05,-0.000160154,-0.0569304,0.00573823,0.0567491,3.04094,0.00303365,0.00027794,1.02192,0.0291115,0.0291115,1.02192,4.17957,-11.3943,2,0,0.000181417,-1.41946,-0.174745,0,0,0.000182028,-1.41372,-0.173775,0,0,0,0,318.71,0,0,100,
95.2,0,1.14858,81959.3,-2.86031,1.05376,0.284818,33.5439,-44.5185,-0.057277,2.69837,-4.97215,2.68752,-0.233724,0.310619,0.498041,0.254027,33173.6,9651.33,-307.278,390.522,307.278,33.7422,-47.3671,0.932749,0.089849,1110,0,250.005,0.737061,0,0,6.23707,0.0698002,1.90003,3,0,0.000502383,0.00015617,-0.0575156,0.00528557,0.0574422,3.04934,0.00302748,-2.36881e-05,1.02093,-0.00629977,-0.00629977,1.02093,4.17957,-11.3943,2,0,0.000112025,-1.43237,-0.166982,0,0,0.000132393,-1.43042,-0.169779,0,0,0,0,279.971,0,0,100,
95.3,0,1.14755,82085.2,-2.31653,1.32184,-0.233282,33.5761,-44.4688,-0.0493382,2.72039,-4.68705,2.71085,-0.222171,0.29707,0.494286,0.202437,33195.6,9666.02,-278.561,390.326,278.561,33.7608,-47.3361,0.943193,0.0859965,1110,0,250.005,0.737751,0,0,6.24724,0.0698915,1.88819,3,0,0.000556504,0.000161478,-0.0580988,0.0048749,0.0589202,3.05805,0.00312518,-0.000359617,1.03158,-0.045817,-0.045817,1.03158,4.17957,-11.3943,2,0,9.62302e-07,-1.44363,-0.154474,0,0,2.85075e-05,-1.4422,-0.15861,0,0,0,0,241.251,0,0,100,
95.4,0,1.14651,82208.3,-2.10135,1.31133,-0.351783,33.5999,-44.4198,-0.0373788,2.74134,-4.30819,2.73259,-0.205778,0.273889,0.487726,0.136651,33217.6,9680.73,-249.874,390.128,249.874,33.7784,-47.3037,0.953197,0.0802952,1110,0,250.005,0.738428,0,0,6.25719,0.069983,1.87683,3,0,0.000576167,0.000120514,-0.0586421,0.00454172,0.0585149,3.06333,0.00346229,-0.000638319,1.07224,-0.0786376,-0.0786376,1.07224,4.17957,-11.3943,2,0,-0.000142115,-1.45856,-0.140521,0,0,-0.000108453,-1.45472,-0.143745,0,0,0,0,202.552,0,0,100,
95.5,0,1.14545,82328.7,-1.92122,1.27074,-0.424007,33.6132,-44.3716,-0.0208356,2.76014,-3.80998,2.75259,-0.183237,0.239413,0.477312,0.0481377,33239.6,9695.44,-221.216,389.928,221.216,33.7947,-47.27,0.962028,0.0720839,1110,0,250.005,0.739078,0,0,6.2668,0.070075,1.86643,3,0,0.000395884,-0.000134204,-0.05917,0.00426776,0.0590339,3.0713,0.00184409,-0.00294517,0.880269,-0.351452,-0.351452,0.880269,4.17957,-11.3943,2,0,-0.000318164,-1.47236,-0.119079,0,0,-0.000274556,-1.47007,-0.125046,0,0,0,0,163.872,0,0,100,
95.6,0,1.14438,82446.1,-2.00177,1.02514,-0.185331,33.6129,-44.3233,0,2.77652,-3.15733,2.77206,-0.152851,0.191522,0.491287,-0.0612889,33261.6,9710.16,-192.589,389.726,192.589,33.809,-47.2352,0.970037,0.0612035,1110,0,250.005,0.7397,0,0,6.27602,0.0701677,1.85713,3,0,0.000538033,-0.00018362,-0.0596475,0.00408565,0.0597076,3.07452,0.00451748,-0.0021677,1.19675,-0.259459,-0.259459,1.19675,4.17957,-11.3943,2,0,-0.000533954,-1.4887,-0.0894981,0,0,-0.000481413,-1.48366,-0.0961157,0,0,0,0,125.214,0,0,100,
95.7,0,1.1433,82560.9,-1.86015,0.958753,-0.206604,33.5955,-44.2713,0.0291934,2.79707,-2.30813,2.7945,-0.112591,0.127775,0.561493,-0.198283,33283.5,9724.89,-163.993,389.521,163.993,33.8207,-47.1994,0.978614,0.0465816,1110,0,250.005,0.74038,0,0,6.28567,0.0702591,1.84595,3,0,7.22915e-05,-0.000975233,-0.0600755,0.00398406,0.059956,3.07429,0.00370291,-0.00618474,1.10028,-0.734272,-0.734272,1.10028,4.17957,-11.3943,2,0,-0.000797869,-1.51247,-0.0440934,0,0,-0.000734903,-1.50887,-0.0587141,0,0,0,0,86.5757,0,0,100,
