1 input_arc.asc Arc-guidance, three waypoints ' Hypersonic Vehicle ' Jan 23 2025 14:46:05
  0  0 98
time,vmach,pdynmc,psibd,psibdx,thtbdx,phibdx,alppx,alphax,betax,alphaix,betaix,ppx,qqx,rrx,lonx,latx,alt,dvbe,dvbi,psivdx,thtvdx,dbi,ayx,anx,throttle,vmass,fmassr,thrustx,roll_count,pitch_count,yaw_count,stmarg,gavail_pos,gmax,gavail_neg,gminx,wnp,azabx,elabx,dab,ddab,semi_major,semi_minor,eaz,eel,edab,eddab,RICI1,RICI2,RICI3,ESBI1,ESBI2,ESBI3,aycomx,azcomx,tgoc,SBTHC1,SBTHC2,SBTHC3,UTBC1,UTBC2,UTBC3,lamd,SBTL1,SBTL2,SBTL3,delacx,delecx,delrcx,alcomx,ancomx,phicomx,delax,delex,delrx,elvlx,elvrx,miss,MISS_I1,MISS_I2,MISS_I3,event,dbt,MISS_H1,MISS_H2,MISS_H3,MISS_L1,MISS_L2,MISS_L3,SXH1,SXH2,SXH3,std_pos,std_ucbias,URIC1,URIC2,URIC3,
113.8,3.1108,180015,0.981171,56.217,2.28551,38.1352,2.8059,2.80274,0.114004,-3.42417,7.99105,-1.78205,0.311292,0.313189,45.6901,35.759,9981.51,932.033,1259.68,54.5825,0.0111559,6.38089e+06,0.0603101,1.53663,0.821746,113917,59485.7,4988.59,0,0,0,0.0392215,1.68032,3,-3.31968,-2,2.82261,0,0,0,0,0,0,0,0,0,0,-0.00103669,0.000290257,-0.000765716,32.4923,-36.1604,29.8343,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5412,-5.36657,3.14477,0,1.37223,37.1638,-1.5402,-5.38037,3.14067,-6.92057,-3.84017,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,3.11077,180010,0.982696,56.3044,2.2955,37.7927,2.77612,2.77322,0.115343,-3.38171,8.00718,-1.66599,0.283017,0.316633,45.6918,35.7599,9981.59,932.022,1260.01,54.7024,0.0337551,6.38089e+06,0.0610581,1.49694,0.822125,113877,59446,4987.79,0,0,0,0.039272,1.71768,3,-3.28232,-2,2.82396,0,0,0,0,0,0,0,0,0,0,-0.00103596,0.000291025,-0.000765244,32.5566,-36.2796,29.976,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55022,-5.27566,3.17733,0,1.33803,36.8409,-1.54878,-5.28758,3.17247,-6.83636,-3.7388,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.2,3.11076,180005,0.984173,56.389,2.30129,37.4733,2.74619,2.74351,0.116793,-3.34387,8.02066,-1.55154,0.257801,0.320489,45.6934,35.7609,9981.73,932.017,1260.32,54.8187,0.0531595,6.38089e+06,0.0619288,1.45674,0.822482,113837,59406.4,4986.8,0,0,0,0.039323,1.75554,3,-3.24446,-2,2.82533,0,0,0,0,0,0,0,0,0,0,-0.00103527,0.000291755,-0.000764811,32.6208,-36.3989,30.1184,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56174,-5.19796,3.21409,0,1.3057,36.5396,-1.56001,-5.20806,3.20877,-6.76807,-3.64804,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.4,3.11076,180000,0.98561,56.4713,2.30326,37.1763,2.71671,2.71423,0.118289,-3.31,8.03157,-1.44059,0.235725,0.324559,45.6951,35.7619,9981.93,932.017,1260.64,54.9314,0.0692723,6.38089e+06,0.0628741,1.41689,0.822813,113798,59366.7,4985.66,0,0,0,0.0393734,1.79309,3,-3.20691,-2,2.82667,0,0,0,0,0,0,0,0,0,0,-0.00103462,0.000292449,-0.000764417,32.685,-36.5184,30.2614,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57489,-5.13299,3.2531,0,1.27561,36.2595,-1.57298,-5.14134,3.24757,-6.71432,-3.56836,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.6,3.11079,179996,0.987015,56.5518,2.30184,36.9011,2.68819,2.68588,0.119777,-3.27945,8.03998,-1.33464,0.21679,0.328685,45.6968,35.7628,9982.18,932.02,1260.94,55.0407,0.0820837,6.38089e+06,0.0638532,1.37815,0.823112,113758,59327.1,4984.39,0,0,0,0.0394223,1.82961,3,-3.17039,-2,2.82799,0,0,0,0,0,0,0,0,0,0,-0.00103401,0.000293109,-0.000764063,32.7491,-36.6379,30.405,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58893,-5.08014,3.29274,0,1.24806,35.9997,-1.58693,-5.08683,3.2872,-6.67376,-3.4999,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.8,3.11082,179992,0.988396,56.6309,2.29748,36.6464,2.66107,2.6589,0.121218,-3.25161,8.04604,-1.2349,0.20093,0.332735,45.6985,35.7638,9982.46,932.028,1261.24,55.1468,0.0916592,6.38089e+06,0.0648325,1.34114,0.823378,113718,59287.4,4983.03,0,0,0,0.039469,1.86452,3,-3.13548,-2,2.82927,0,0,0,0,0,0,0,0,0,0,-0.00103342,0.000293736,-0.000763746,32.8133,-36.7576,30.5491,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60323,-5.03869,3.3317,0,1.22323,35.7591,-1.60123,-5.04383,3.32633,-6.64506,-3.4426,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,3.11087,179989,0.989757,56.7089,2.29066,36.411,2.63569,2.63363,0.122576,-3.22591,8.0499,-1.14225,0.188026,0.336608,45.7002,35.7648,9982.77,932.038,1261.54,55.2498,0.0981288,6.38089e+06,0.065785,1.30635,0.823607,113679,59247.8,4981.59,0,0,0,0.0395128,1.89734,3,-3.10266,-2,2.83049,0,0,0,0,0,0,0,0,0,0,-0.00103286,0.000294332,-0.000763466,32.8774,-36.8775,30.6939,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61731,-5.00786,3.36899,0,1.20124,35.5365,-1.61537,-5.01156,3.3639,-6.62694,-3.39619,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.2,3.11093,179987,0.991106,56.7862,2.28182,36.1934,2.61232,2.61034,0.12383,-3.2018,8.05172,-1.05736,0.177915,0.340227,45.7019,35.7657,9983.1,932.052,1261.82,55.35,0.101675,6.38089e+06,0.0666897,1.27418,0.823796,113639,59208.2,4980.09,0,0,0,0.0395533,1.92772,3,-3.07228,-2,2.83166,0,0,0,0,0,0,0,0,0,0,-0.00103233,0.000294901,-0.000763219,32.9416,-36.9974,30.8392,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6308,-4.98682,3.40382,0,1.18216,35.3304,-1.62896,-4.98921,3.39911,-6.61817,-3.36025,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.4,3.111,179986,0.992447,56.863,2.2714,35.9921,2.59115,2.58921,0.12496,-3.17879,8.05169,-0.980659,0.170405,0.343536,45.7036,35.7667,9983.43,932.067,1262.1,55.4477,0.102521,6.38089e+06,0.0675307,1.2449,0.823945,113600,59168.6,4978.55,0,0,0,0.0395901,1.95537,3,-3.04463,-2,2.83276,0,0,0,0,0,0,0,0,0,0,-0.00103183,0.000295445,-0.000763005,33.0057,-37.1175,30.985,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6434,-4.9747,3.43563,0,1.16597,35.1392,-1.6417,-4.97589,3.43137,-6.61759,-3.33419,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.6,3.11107,179985,0.993784,56.9396,2.25983,35.8052,2.5723,2.57038,0.125956,-3.15644,8.04999,-0.91242,0.165282,0.346492,45.7053,35.7676,9983.76,932.083,1262.38,55.5431,0.100924,6.38089e+06,0.0682964,1.21872,0.824053,113560,59129.1,4976.98,0,0,0,0.0396229,1.98011,3,-3.01989,-2,2.83379,0,0,0,0,0,0,0,0,0,0,-0.00103134,0.000295966,-0.000762819,33.0699,-37.2378,31.1314,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65489,-4.97059,3.46402,0,1.15263,34.9614,-1.65336,-4.97072,3.46026,-6.62408,-3.31736,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.8,3.11114,179984,0.995121,57.0163,2.2475,35.6313,2.55583,2.5539,0.12681,-3.13436,8.04682,-0.852743,0.162316,0.349071,45.707,35.7686,9984.09,932.101,1262.65,55.6365,0.0971597,6.38089e+06,0.0689786,1.19573,0.824122,113521,59089.5,4975.4,0,0,0,0.0396518,2.00185,3,-2.99815,-2,2.83475,0,0,0,0,0,0,0,0,0,0,-0.00103087,0.000296466,-0.00076266,33.1342,-37.3582,31.2783,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66513,-4.97357,3.48873,0,1.14203,34.7952,-1.66378,-4.97276,3.4855,-6.63654,-3.30899,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,3.11121,179984,0.996462,57.0931,2.23478,35.4685,2.54174,2.53978,0.127517,-3.1122,8.04235,-0.801594,0.161269,0.351256,45.7087,35.7695,9984.4,932.118,1262.92,55.7281,0.0915198,6.38089e+06,0.0695722,1.17597,0.824152,113481,59050,4973.81,0,0,0,0.0396766,2.02055,3,-2.97945,-2,2.83564,0,0,0,0,0,0,0,0,0,0,-0.00103042,0.00029695,-0.000762523,33.1985,-37.4787,31.4258,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67399,-4.98271,3.5096,0,1.13404,34.639,-1.67284,-4.98109,3.50691,-6.65393,-3.30826,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.2,3.11128,179985,0.997809,57.1702,2.22199,35.3152,2.53001,2.528,0.128077,-3.08965,8.03677,-0.758819,0.1619,0.35304,45.7104,35.7704,9984.68,932.136,1263.18,55.8182,0.084301,6.38089e+06,0.0700742,1.15941,0.824147,113441,59010.4,4972.24,0,0,0,0.0396973,2.03624,3,-2.96376,-2,2.83647,0,0,0,0,0,0,0,0,0,0,-0.00102998,0.000297418,-0.000762406,33.2628,-37.5993,31.5737,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68142,-4.99705,3.52655,0,1.12848,34.4913,-1.68047,-4.99477,3.52441,-6.67524,-3.3143,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.4,3.11135,179985,0.999163,57.2478,2.20942,35.1697,2.52056,2.51847,0.128491,-3.06647,8.03025,-0.724162,0.163968,0.354421,45.7121,35.7714,9984.94,932.153,1263.43,55.907,0.0757994,6.38089e+06,0.0704837,1.14595,0.824108,113402,58970.9,4970.69,0,0,0,0.0397142,2.04901,3,-2.95099,-2,2.83722,0,0,0,0,0,0,0,0,0,0,-0.00102955,0.000297873,-0.000762305,33.3272,-37.7201,31.7221,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68737,-5.01568,3.53957,0,1.12516,34.3503,-1.68662,-5.01285,3.53799,-6.69947,-3.32622,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.6,3.11142,179987,1.00053,57.326,2.19733,35.0304,2.51326,2.51109,0.12876,-3.04244,8.02297,-0.697275,0.167237,0.355404,45.7138,35.7723,9985.18,932.17,1263.68,55.9947,0.0663051,6.38089e+06,0.0708009,1.13547,0.82404,113362,58931.4,4969.18,0,0,0,0.0397273,2.05897,3,-2.94103,-2,2.83792,0,0,0,0,0,0,0,0,0,0,-0.00102912,0.000298319,-0.000762218,33.3917,-37.8411,31.871,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69182,-5.03766,3.5487,0,1.12387,34.2146,-1.69128,-5.03441,3.54766,-6.7257,-3.34313,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.8,3.11148,179988,1.0019,57.4047,2.18595,34.8958,2.508,2.50572,0.12889,-3.01741,8.01509,-0.677731,0.171475,0.355998,45.7155,35.7733,9985.38,932.185,1263.93,56.0816,0.0560972,6.38089e+06,0.0710275,1.12779,0.823946,113323,58891.9,4967.72,0,0,0,0.0397369,2.06629,3,-2.93371,-2,2.83855,0,0,0,0,0,0,0,0,0,0,-0.0010287,0.000298756,-0.000762141,33.4562,-37.9621,32.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69476,-5.0621,3.55402,0,1.12438,34.0828,-1.69444,-5.05857,3.55351,-6.75301,-3.36412,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,3.11153,179990,1.00329,57.4841,2.17546,34.7645,2.50459,2.50222,0.128885,-2.99125,8.00674,-0.665036,0.176462,0.356214,45.7172,35.7742,9985.54,932.199,1264.17,56.1678,0.04544,6.38089e+06,0.0711658,1.12271,0.823831,113283,58852.4,4966.32,0,0,0,0.0397433,2.07116,3,-2.92884,-2,2.83913,0,0,0,0,0,0,0,0,0,0,-0.00102828,0.000299187,-0.000762071,33.5208,-38.0834,32.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69623,-5.08815,3.55565,0,1.12646,33.9535,-1.69611,-5.08444,3.55564,-6.78055,-3.38832,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.2,3.11158,179992,1.00468,57.5641,2.16599,34.6352,2.50288,2.50039,0.128751,-2.96386,7.99808,-0.658639,0.181987,0.356067,45.7189,35.7751,9985.67,932.212,1264.42,56.2535,0.0345797,6.38089e+06,0.0712192,1.12,0.823699,113244,58812.9,4965.01,0,0,0,0.0397467,2.07379,3,-2.92621,-2,2.83966,0,0,0,0,0,0,0,0,0,0,-0.00102786,0.000299614,-0.000762005,33.5854,-38.2047,32.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69624,-5.11498,3.55371,0,1.12985,33.8255,-1.69632,-5.1112,3.55419,-6.80752,-3.41488,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.4,3.11162,179994,1.00609,57.6447,2.15768,34.5067,2.50268,2.50007,0.128494,-2.9352,7.98922,-0.657943,0.187852,0.355574,45.7206,35.7761,9985.77,932.222,1264.65,56.3389,0.023742,6.38089e+06,0.0711915,1.11942,0.823553,113204,58773.5,4963.79,0,0,0,0.0397475,2.07441,3,-2.92559,-2,2.84015,0,0,0,0,0,0,0,0,0,0,-0.00102744,0.000300039,-0.000761941,33.6502,-38.3262,32.4717,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69483,-5.14182,3.54837,0,1.13433,33.6977,-1.69511,-5.13809,3.54932,-6.8332,-3.44298,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.6,3.11166,179996,1.00751,57.7259,2.1506,34.3779,2.50378,2.50107,0.128124,-2.90524,7.98027,-0.662313,0.193871,0.354755,45.7223,35.777,9985.83,932.231,1264.89,56.424,0.0131304,6.38089e+06,0.0710872,1.12072,0.8234,113165,58734,4962.66,0,0,0,0.039746,2.07326,3,-2.92674,-2,2.8406,0,0,0,0,0,0,0,0,0,0,-0.00102701,0.000300462,-0.000761876,33.715,-38.4478,32.623,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69205,-5.16799,3.53983,0,1.13965,33.5691,-1.69252,-5.16439,3.54121,-6.85691,-3.47187,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.8,3.11168,179998,1.00893,57.8076,2.14481,34.2477,2.506,2.50318,0.127647,-2.874,7.97133,-0.671091,0.199877,0.353631,45.724,35.7779,9985.86,932.238,1265.12,56.509,0.0029246,6.38089e+06,0.0709112,1.12364,0.823242,113126,58694.5,4961.65,0,0,0,0.0397425,2.07058,3,-2.92942,-2,2.84102,0,0,0,0,0,0,0,0,0,0,-0.00102659,0.000300886,-0.000761808,33.7798,-38.5696,32.7749,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68796,-5.19284,3.52828,0,1.14559,33.439,-1.68861,-5.18946,3.53007,-6.87807,-3.50085,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,3.1117,180000,1.01037,57.8899,2.14032,34.1155,2.50914,2.50621,0.127074,-2.84151,7.9625,-0.683599,0.205716,0.352227,45.7258,35.7788,9985.85,932.243,1265.35,56.594,-0.00672016,6.38089e+06,0.0706689,1.1279,0.823083,113086,58655.1,4960.74,0,0,0,0.0397374,2.06663,3,-2.93337,-2,2.84141,0,0,0,0,0,0,0,0,0,0,-0.00102615,0.000301312,-0.000761736,33.8448,-38.6916,32.9272,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68264,-5.21582,3.51396,0,1.15192,33.3065,-1.68346,-5.21274,3.51613,-6.89619,-3.52928,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.2,3.11171,180002,1.01181,57.9725,2.13714,33.9805,2.513,2.50998,0.126413,-2.80782,7.95384,-0.699159,0.211253,0.350568,45.7275,35.7798,9985.82,932.246,1265.57,56.6791,-0.0156735,6.38089e+06,0.0703662,1.13325,0.822927,113047,58615.6,4959.96,0,0,0,0.039731,2.06165,3,-2.93835,-2,2.84178,0,0,0,0,0,0,0,0,0,0,-0.00102572,0.00030174,-0.000761657,33.9098,-38.8136,33.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67617,-5.23646,3.49712,0,1.15845,33.1711,-1.67714,-5.23373,3.49962,-6.91087,-3.55659,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.4,3.11171,180004,1.01326,58.0555,2.13524,33.8422,2.5174,2.5143,0.125675,-2.77302,7.9454,-0.717095,0.216368,0.348681,45.7292,35.7807,9985.75,932.247,1265.8,56.7642,-0.0238296,6.38089e+06,0.0700091,1.13944,0.822777,113007,58576.2,4959.29,0,0,0,0.0397235,2.05588,3,-2.94412,-2,2.84214,0,0,0,0,0,0,0,0,0,0,-0.00102527,0.000302171,-0.000761569,33.9748,-38.9358,33.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66863,-5.25437,3.478,0,1.16497,33.0323,-1.66974,-5.25204,3.48081,-6.92179,-3.5823,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.6,3.1117,180006,1.01471,58.1386,2.13457,33.7002,2.52216,2.51898,0.124871,-2.73721,7.93724,-0.736748,0.220963,0.346595,45.7309,35.7816,9985.66,932.247,1266.02,56.8495,-0.0311072,6.38089e+06,0.0696041,1.14622,0.822635,112968,58536.7,4958.73,0,0,0,0.0397154,2.04954,3,-2.95046,-2,2.84248,0,0,0,0,0,0,0,0,0,0,-0.00102482,0.000302607,-0.000761473,34.0399,-39.0582,33.3872,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66013,-5.26924,3.4569,0,1.17132,32.8899,-1.66137,-5.26735,3.45997,-6.92873,-3.60598,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.8,3.11169,180007,1.01616,58.2219,2.13507,33.5541,2.52711,2.52387,0.124011,-2.7005,7.92939,-0.757485,0.224955,0.344339,45.7327,35.7825,9985.55,932.245,1266.24,56.9349,-0.0374483,6.38089e+06,0.0691579,1.15336,0.822504,112928,58497.3,4958.29,0,0,0,0.0397069,2.04287,3,-2.95713,-2,2.84282,0,0,0,0,0,0,0,0,0,0,-0.00102436,0.000303046,-0.000761367,34.1051,-39.1807,33.5416,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65078,-5.28086,3.4341,0,1.17735,32.7435,-1.65213,-5.27944,3.43738,-6.93157,-3.62731,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,3.11167,180009,1.01762,58.3052,2.13666,33.4038,2.5321,2.52881,0.123107,-2.66301,7.92187,-0.778708,0.228281,0.341943,45.7344,35.7834,9985.42,932.241,1266.46,57.0204,-0.0428177,6.38089e+06,0.0686773,1.16064,0.822385,112889,58457.8,4957.95,0,0,0,0.0396983,2.03605,3,-2.96395,-2,2.84316,0,0,0,0,0,0,0,0,0,0,-0.0010239,0.00030349,-0.00076125,34.1704,-39.3033,33.6964,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64068,-5.28909,3.40988,0,1.18293,32.5932,-1.64213,-5.28815,3.41335,-6.93028,-3.64601,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.2,3.11165,180010,1.01907,58.3885,2.13923,33.2492,2.53698,2.53366,0.122169,-2.62487,7.91469,-0.799862,0.230897,0.339438,45.7361,35.7844,9985.28,932.236,1266.68,57.1061,-0.0472008,6.38089e+06,0.0681692,1.16786,0.822279,112849,58418.4,4957.71,0,0,0,0.0396898,2.02929,3,-2.97071,-2,2.8435,0,0,0,0,0,0,0,0,0,0,-0.00102342,0.000303939,-0.000761122,34.2356,-39.4261,33.8517,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62997,-5.29387,3.38456,0,1.18794,32.4389,-1.6315,-5.29341,3.38816,-6.92491,-3.66191,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.4,3.11162,180011,1.02052,58.4716,2.14269,33.0905,2.54164,2.53829,0.121208,-2.58623,7.90786,-0.820444,0.232773,0.336854,45.7378,35.7853,9985.12,932.23,1266.89,57.1919,-0.0506029,6.38089e+06,0.0676405,1.17485,0.822189,112810,58379,4957.57,0,0,0,0.0396816,2.02274,3,-2.97726,-2,2.84385,0,0,0,0,0,0,0,0,0,0,-0.00102295,0.000304392,-0.000760984,34.301,-39.5491,34.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61876,-5.29522,3.35842,0,1.1923,32.2808,-1.62035,-5.29524,3.36212,-6.91559,-3.67489,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.6,3.11159,180012,1.02197,58.5543,2.14693,32.9277,2.54596,2.5426,0.120235,-2.54722,7.90135,-0.840006,0.233898,0.33422,45.7396,35.7862,9984.95,932.223,1267.11,57.2778,-0.0530468,6.38089e+06,0.0670977,1.18145,0.822114,112771,58339.5,4957.5,0,0,0,0.039674,2.01656,3,-2.98344,-2,2.84421,0,0,0,0,0,0,0,0,0,0,-0.00102246,0.000304849,-0.000760834,34.3664,-39.6722,34.1639,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60717,-5.29323,3.33176,0,1.19593,32.1189,-1.60881,-5.2937,3.33552,-6.90252,-3.68489,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.8,3.11156,180013,1.0234,58.6368,2.15182,32.7612,2.54986,2.54649,0.11926,-2.50799,7.89517,-0.858163,0.234276,0.331564,45.7413,35.7871,9984.77,932.215,1267.32,57.3637,-0.0545712,6.38089e+06,0.0665474,1.18752,0.822053,112731,58300.1,4957.5,0,0,0,0.0396671,2.01088,3,-2.98912,-2,2.84458,0,0,0,0,0,0,0,0,0,0,-0.00102197,0.00030531,-0.000760673,34.4318,-39.7954,34.3207,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59533,-5.28803,3.30485,0,1.19879,31.9537,-1.597,-5.28895,3.30863,-6.88595,-3.69194,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,3.11152,180013,1.02484,58.7187,2.15724,32.5911,2.55325,2.54988,0.11829,-2.46866,7.88928,-0.874593,0.233924,0.328913,45.743,35.788,9984.6,932.206,1267.53,57.4496,-0.0552284,6.38089e+06,0.0659957,1.19294,0.822009,112692,58260.6,4957.56,0,0,0,0.039661,2.0058,3,-2.9942,-2,2.84497,0,0,0,0,0,0,0,0,0,0,-0.00102148,0.000305775,-0.000760503,34.4973,-39.9188,34.4781,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58336,-5.27983,3.27796,0,1.20085,31.7853,-1.58504,-5.28115,3.28171,-6.86619,-3.69611,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.2,3.11148,180014,1.02626,58.8002,2.16307,32.4179,2.55607,2.55273,0.117336,-2.42938,7.88365,-0.889038,0.232874,0.32629,45.7448,35.7889,9984.42,932.196,1267.74,57.5354,-0.0550824,6.38089e+06,0.0654482,1.19764,0.821978,112652,58221.2,4957.67,0,0,0,0.0396559,2.0014,3,-2.9986,-2,2.84537,0,0,0,0,0,0,0,0,0,0,-0.00102099,0.000306243,-0.000760323,34.5628,-40.0424,34.636,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57136,-5.26886,3.25132,0,1.2021,31.6143,-1.57303,-5.27055,3.25502,-6.84358,-3.69752,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.4,3.11144,180014,1.02767,58.881,2.1692,32.242,2.55829,2.55497,0.116404,-2.39025,7.87826,-0.901307,0.231165,0.323718,45.7465,35.7898,9984.24,932.187,1267.95,57.6211,-0.0542066,6.38089e+06,0.0649099,1.20154,0.821962,112613,58181.7,4957.82,0,0,0,0.0396518,1.99776,3,-3.00224,-2,2.84579,0,0,0,0,0,0,0,0,0,0,-0.00102049,0.000306714,-0.000760134,34.6283,-40.1661,34.7944,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55943,-5.25538,3.22515,0,1.20255,31.441,-1.56109,-5.25741,3.22878,-6.8185,-3.69632,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.6,3.1114,180014,1.02907,58.9612,2.17551,32.0639,2.55988,2.5566,0.115499,-2.35141,7.87307,-0.91127,0.228849,0.321214,45.7483,35.7907,9984.07,932.177,1268.16,57.7065,-0.0526818,6.38089e+06,0.0643854,1.20459,0.82196,112573,58142.2,4958,0,0,0,0.0396487,1.99491,3,-3.00509,-2,2.84623,0,0,0,0,0,0,0,0,0,0,-0.00101998,0.000307186,-0.000759937,34.6939,-40.29,34.9533,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54767,-5.23971,3.19964,0,1.20222,31.2657,-1.5493,-5.24202,3.20316,-6.79133,-3.69272,0,0,0,0,425002,6.38089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.8,3.11136,180014,1.03046,59.0407,2.1819,31.8839,2.56083,2.55759,0.114629,-2.31294,7.86804,-0.918859,0.225984,0.318795,45.75,35.7916,9983.9,932.167,1268.37,57.7918,-0.0505936,6.38088e+06,0.0638786,1.20677,0.821969,112534,58102.8,4958.19,0,0,0,0.0396468,1.99288,3,-3.00712,-2,2.84669,0,0,0,0,0,0,0,0,0,0,-0.00101948,0.00030766,-0.000759733,34.7595,-40.414,35.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53616,-5.22214,3.17494,0,1.20114,31.0891,-1.53776,-5.2247,3.17834,-6.76246,-3.68694,0,0,0,0,425002,6.38088e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
